% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
757	1	7	38	0	28	2196	0	1
758	1	6	39	0	28	2196	0	1
759	1	4	42	0	28	2196	0	1
760	1	8	43	0	28	2196	0	1
761	1	16	44	0	28	2196	0	1
762	1	15	45	0	28	2196	0	1
763	1	5	1	0	28	2196	0	1
764	1	12	2	0	28	2196	0	1
765	1	1	3	0	28	2196	0	1
766	1	13	4	0	28	2196	0	1
767	1	20	13	0	28	2196	0	1
768	1	2	14	0	28	2196	0	1
769	1	14	15	0	28	2196	0	1
770	1	11	16	0	28	2196	0	1
771	1	17	27	0	28	2196	0	1
772	1	19	28	0	28	2196	0	1
773	1	3	29	0	28	2196	0	1
774	1	18	30	0	28	2196	0	1
775	1	9	36	0	28	2196	0	1
776	1	10	37	0	28	2196	0	1
777	1	7	38	0	28	2196	0	1
778	1	6	39	0	28	2196	0	1
779	1	4	42	0	28	2196	0	1
780	1	8	43	0	28	2196	0	1
781	1	16	44	0	28	2196	0	1
782	1	15	45	0	28	2196	0	1
783	1	5	1	0	28	2196	0	1
784	1	12	2	0	28	2196	0	1
785	1	1	3	0	28	2196	0	1
786	1	13	4	0	28	2196	0	1
787	1	20	13	0	28	2196	0	1
788	1	2	14	0	28	2196	0	1
789	1	14	15	0	28	2196	0	1
790	1	11	16	0	28	2196	0	1
791	1	17	27	0	28	2196	0	1
792	1	19	28	0	28	2196	0	1
793	1	3	29	0	28	2196	0	1
794	1	18	30	0	28	2196	0	1
795	1	9	36	0	28	2196	0	1
796	1	10	37	0	28	2196	0	1
797	1	7	38	0	28	2196	0	1
798	1	6	39	0	28	2196	0	1
799	1	4	42	0	28	2196	0	1
800	1	8	43	0	28	2196	0	1
801	1	16	44	0	28	2196	0	1
802	1	15	45	0	28	2196	0	1
803	1	5	1	0	28	2196	0	1
804	1	12	2	0	28	2196	0	1
805	1	1	3	0	28	2196	0	1
806	1	13	4	0	28	2196	0	1
807	1	20	13	0	28	2196	0	1
808	1	2	14	0	28	2196	0	1
809	1	14	15	0	28	2196	0	1
810	1	11	16	0	28	2196	0	1
811	1	17	27	0	28	2196	0	1
812	1	19	28	0	28	2196	0	1
813	1	3	29	0	28	2196	0	1
814	1	18	30	0	28	2196	0	1
815	1	9	36	0	28	2196	0	1
816	1	10	37	0	28	2196	0	1
817	1	7	38	0	28	2196	0	1
818	1	6	39	0	28	2196	0	1
819	1	4	42	0	28	2196	0	1
820	1	8	43	0	28	2196	0	1
821	1	16	44	0	28	2196	0	1
822	1	15	45	0	28	2196	0	1
823	1	5	1	0	28	2196	0	1
824	1	12	2	0	28	2196	0	1
825	1	1	3	0	28	2196	0	1
826	1	13	4	0	28	2196	0	1
827	1	20	13	0	28	2196	0	1
828	1	2	14	0	28	2196	0	1
829	1	14	15	0	28	2196	0	1
830	1	11	16	0	28	2196	0	1
831	1	17	27	0	28	2196	0	1
832	1	19	28	0	28	2196	0	1
833	1	3	29	0	28	2196	0	1
834	1	18	30	0	28	2196	0	1
835	1	9	36	0	28	2196	0	1
836	1	10	37	0	28	2196	0	1
837	1	7	38	0	28	2196	0	1
838	1	6	39	0	28	2196	0	1
839	1	4	42	0	28	2196	0	1
840	1	8	43	0	28	2196	0	1
841	1	16	44	0	28	2196	0	1
842	1	15	45	0	28	2196	0	1
843	1	5	1	0	28	2196	0	1
844	1	12	2	0	28	2196	0	1
845	1	1	3	0	28	2196	0	1
846	1	13	4	0	28	2196	0	1
847	1	20	13	0	28	2196	0	1
848	1	2	14	0	28	2196	0	1
849	1	14	15	0	28	2196	0	1
850	1	11	16	0	28	2196	0	1
851	1	17	27	0	28	2196	0	1
852	1	19	28	0	28	2196	0	1
853	1	3	29	0	28	2196	0	1
854	1	18	30	0	28	2196	0	1
855	1	9	36	0	28	2196	0	1
856	1	10	37	0	28	2196	0	1
857	1	7	38	0	28	2196	0	1
858	1	6	39	0	28	2196	0	1
859	1	4	42	0	28	2196	0	1
860	1	8	43	0	28	2196	0	1
861	1	16	44	0	28	2196	0	1
862	1	15	45	0	28	2196	0	1
863	1	5	1	0	28	2196	0	1
864	1	12	2	0	28	2196	0	1
865	1	1	3	0	28	2196	0	1
866	1	13	4	0	28	2196	0	1
867	1	20	13	0	28	2196	0	1
868	1	2	14	0	28	2196	0	1
869	1	14	15	0	28	2196	0	1
870	1	11	16	0	28	2196	0	1
871	1	17	27	0	28	2196	0	1
872	1	19	28	0	28	2196	0	1
873	1	3	29	0	28	2196	0	1
874	1	18	30	0	28	2196	0	1
875	1	9	36	0	28	2196	0	1
876	1	10	37	0	28	2196	0	1
877	1	7	38	0	28	2196	0	1
878	1	6	39	0	28	2196	0	1
879	1	4	42	0	28	2196	0	1
880	1	8	43	0	28	2196	0	1
881	1	16	44	0	28	2196	0	1
882	1	15	45	0	28	2196	0	1
883	1	5	1	0	28	2196	0	1
884	1	12	2	0	28	2196	0	1
885	1	1	3	0	28	2196	0	1
886	1	13	4	0	28	2196	0	1
887	1	20	13	0	28	2196	0	1
888	1	2	14	0	28	2196	0	1
889	1	14	15	0	28	2196	0	1
890	1	11	16	0	28	2196	0	1
891	1	17	27	0	28	2196	0	1
892	1	19	28	0	28	2196	0	1
893	1	3	29	0	28	2196	0	1
894	1	18	30	0	28	2196	0	1
895	1	9	36	0	28	2196	0	1
896	1	10	37	0	28	2196	0	1
897	1	7	38	0	28	2196	0	1
898	1	6	39	0	28	2196	0	1
899	1	4	42	0	28	2196	0	1
900	1	8	43	0	28	2196	0	1
901	1	16	44	0	28	2196	0	1
902	1	15	45	0	28	2196	0	1
903	1	5	1	0	28	2196	0	1
904	1	12	2	0	28	2196	0	1
905	1	1	3	0	28	2196	0	1
906	1	13	4	0	28	2196	0	1
907	1	20	13	0	28	2196	0	1
908	1	2	14	0	28	2196	0	1
909	1	14	15	0	28	2196	0	1
910	1	11	16	0	28	2196	0	1
911	1	17	27	0	28	2196	0	1
912	1	19	28	0	28	2196	0	1
913	1	3	29	0	28	2196	0	1
914	1	18	30	0	28	2196	0	1
915	1	9	36	0	28	2196	0	1
916	1	10	37	0	28	2196	0	1
917	1	7	38	0	28	2196	0	1
918	1	6	39	0	28	2196	0	1
919	1	4	42	0	28	2196	0	1
920	1	8	43	0	28	2196	0	1
921	1	16	44	0	28	2196	0	1
922	1	15	45	0	28	2196	0	1
923	1	5	1	0	28	2196	0	1
924	1	12	2	0	28	2196	0	1
925	1	1	3	0	28	2196	0	1
926	1	13	4	0	28	2196	0	1
927	1	20	13	0	28	2196	0	1
928	1	2	14	0	28	2196	0	1
929	1	14	15	0	28	2196	0	1
930	1	11	16	0	28	2196	0	1
931	1	17	27	0	28	2196	0	1
932	1	19	28	0	28	2196	0	1
933	1	3	29	0	28	2196	0	1
934	1	18	30	0	28	2196	0	1
935	1	9	36	0	28	2196	0	1
936	1	10	37	0	28	2196	0	1
937	1	7	38	0	28	2196	0	1
938	1	6	39	0	28	2196	0	1
939	1	4	42	0	28	2196	0	1
940	1	8	43	0	28	2196	0	1
941	1	16	44	0	28	2196	0	1
942	1	15	45	0	28	2196	0	1
943	1	5	1	0	28	2196	0	1
944	1	12	2	0	28	2196	0	1
945	1	1	3	0	28	2196	0	1
946	1	13	4	0	28	2196	0	1
947	1	20	13	0	28	2196	0	1
948	1	2	14	0	28	2196	0	1
949	1	14	15	0	28	2196	0	1
950	1	11	16	0	28	2196	0	1
951	1	17	27	0	28	2196	0	1
952	1	19	28	0	28	2196	0	1
953	1	3	29	0	28	2196	0	1
954	1	18	30	0	28	2196	0	1
955	1	9	36	0	28	2196	0	1
956	1	10	37	0	28	2196	0	1
957	1	7	38	0	28	2196	0	1
958	1	6	39	0	28	2196	0	1
959	1	4	42	0	28	2196	0	1
960	1	8	43	0	28	2196	0	1
961	1	16	44	0	28	2196	0	1
962	1	15	45	0	28	2196	0	1
963	1	5	1	0	28	2196	0	1
964	1	12	2	0	28	2196	0	1
965	1	1	3	0	28	2196	0	1
966	1	13	4	0	28	2196	0	1
967	1	20	13	0	28	2196	0	1
968	1	2	14	0	28	2196	0	1
969	1	14	15	0	28	2196	0	1
970	1	11	16	0	28	2196	0	1
971	1	17	27	0	28	2196	0	1
972	1	19	28	0	28	2196	0	1
973	1	3	29	0	28	2196	0	1
974	1	18	30	0	28	2196	0	1
975	1	9	36	0	28	2196	0	1
976	1	10	37	0	28	2196	0	1
977	1	7	38	0	28	2196	0	1
978	1	6	39	0	28	2196	0	1
979	1	4	42	0	28	2196	0	1
980	1	8	43	0	28	2196	0	1
981	1	16	44	0	28	2196	0	1
982	1	15	45	0	28	2196	0	1
983	1	5	1	0	28	2196	0	1
984	1	12	2	0	28	2196	0	1
985	1	1	3	0	28	2196	0	1
986	1	13	4	0	28	2196	0	1
987	1	20	13	0	28	2196	0	1
988	1	2	14	0	28	2196	0	1
989	1	14	15	0	28	2196	0	1
990	1	11	16	0	28	2196	0	1
991	1	17	27	0	28	2196	0	1
992	1	19	28	0	28	2196	0	1
993	1	3	29	0	28	2196	0	1
994	1	18	30	0	28	2196	0	1
995	1	9	36	0	28	2196	0	1
996	1	10	37	0	28	2196	0	1
997	1	7	38	0	28	2196	0	1
998	1	6	39	0	28	2196	0	1
999	1	4	42	0	28	2196	0	1
